# Name of the room
# Is the entire length of the line, including spaces
TITLE Blargitty!

# Hero start position
START 40 40

# Size of the room
# Defaults to 16x12
SIZE 16 12

# Import a default set of tiles and blocks
IMPORT tiles-template.dat
IMPORT textures-template.dat

# The background is tiles that are drawn underneath everything else
# Tiles are represented by their corresponding integer value
# 0 (zero) is an empty tile
BACKGROUND
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
00 02 02 02 02 02 02 02 02 02 02 02 02 02 02 00
00 02 02 02 02 02 02 02 02 02 02 02 02 02 02 00
00 02 02 02 02 02 02 02 02 02 02 02 02 02 02 00
00 02 02 02 02 02 02 02 02 02 02 02 02 02 02 00
00 02 02 02 02 02 02 02 02 02 02 02 02 02 02 00
00 02 02 02 02 02 02 02 02 02 02 02 02 02 02 00
00 02 02 02 02 02 02 02 02 02 02 02 02 02 02 00
00 02 02 02 02 02 02 02 02 02 02 02 02 02 02 00
00 02 02 02 02 02 02 02 02 02 02 02 02 02 02 00
00 02 02 02 02 02 02 02 02 02 02 02 02 02 02 00
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00

# The foreground is tiles on the same plane as the hero
# Tiles are represented by their corresponding integer value
# 0 (zero) is an empty tile
FOREGROUND
01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01
01 00 00 00 00 01 01 00 00 00 00 00 00 00 00 01
01 00 00 00 00 00 01 00 00 00 00 00 00 00 00 01
01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01
01 00 00 00 00 00 00 00 00 01 00 00 00 00 00 01
01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01
01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01
01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01
01 00 00 00 00 00 00 00 00 01 00 00 00 00 00 01
01 00 00 01 00 00 00 01 00 00 00 00 00 00 00 01
01 00 01 01 00 00 00 01 01 00 00 00 00 00 00 01
01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01

# Collision map
# If no collision map is defined, then the foreground is used
# 1 (one) is solid
# 0 (zero) is able to be passed through
COLLISION
01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01
01 00 00 00 00 01 01 00 00 00 00 00 00 00 00 01
01 00 00 00 00 00 01 00 00 00 00 00 00 00 00 01
01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01
01 00 00 00 00 00 00 00 00 01 00 00 00 00 00 01
01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01
01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01
01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01
01 00 00 00 00 00 00 00 00 01 00 00 00 00 00 01
01 00 00 01 00 00 00 01 00 00 00 00 00 00 00 01
01 00 01 01 00 00 00 01 01 00 00 00 00 00 00 01
01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01

# Block placement
# Enter an integer for a specific block
# 0 (zero) is for blank
# -1 (any negative number) will display a random block
BLOCKS
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
00 00 00 00 00 00 00 00 00 00 00 00 00 01 -1 00
00 00 00 00 00 00 00 00 00 00 00 00 00 02 -1 00
00 00 00 00 00 00 00 00 00 00 00 00 00 03 -1 00
00 00 00 00 00 00 00 00 00 00 00 00 00 04 -1 00
00 00 00 00 00 00 00 00 00 00 00 00 00 05 -1 00
00 00 00 00 00 00 00 00 00 00 00 00 00 06 -1 00
00 00 00 00 00 00 00 00 00 00 00 00 00 05 -1 00
00 00 00 00 00 00 00 00 00 00 00 00 00 04 -1 00
00 00 00 00 00 00 00 00 00 00 00 00 00 03 -1 00
00 00 00 00 00 00 00 00 00 00 00 00 00 02 -1 00
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00

# ENEMY type row col speed dist
# Type: LEFTRIGHT, UPDOWN, DIAGONAL
# Row, Col: Starting position in the room
# Speed: In Pixels-Per-Second
# Dist: Distance to travel in pixels, neg num to bounce
ENEMY LEFTRIGHT 9 5 30 -1
ENEMY UPDOWN 6 9 30 -1
